doc_type,company_name,filing_date,name,lei,title,cusip,identifiers_otherDesc,identifiers_value,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerConditional_desc,issuerConditional_issuerCat,invCountry,isRestrictedSec,fairValLevel,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,descRefInstrmnt_issuerName,descRefInstrmnt_issueTitle,descRefInstrmnt_otherDesc,descRefInstrmnt_otherValue,shareNo,exercisePrice,exercisePriceCurCd,expDt,delta,unrealizedAppr,isCashCollateral,isNonCashCollateral,isLoanByFund,estSharesLoaned
NPORT-P,BNY MELLON FUNDS TRUST,2024-10-24,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,8060.0,NS,USD,78585.0,0.0063743439842,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,8699.0
NPORT-P,BNY MELLON INVESTMENT PORTFOLIOS,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,54637.0,NS,USD,529978.9,0.0894997663188,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,BNY MELLON INVESTMENT PORTFOLIOS,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,508.0,NS,USD,4927.6,0.0030606470711,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,526.0
NPORT-P,"BNY Mellon Investment Funds IV, Inc.",2024-10-24,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,225447AD3,,,850000.0,PA,USD,615400.0,0.0755323046868,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Blackstone Alternative Investment Funds,2024-11-21,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,29100.0,NS,USD,282270.0,0.0076898183,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Bridge Builder Trust,2024-11-22,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,5931.0,NS,USD,57530.7,0.000250083028,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Bridge Builder Trust,2024-11-22,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,3590.0,NS,USD,34823.0,0.000403460049,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Brinker Capital Destinations Trust,2024-10-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC 0.00000000,977852102,,,1019.0,NS,USD,9935.25,0.001109117851,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,CALVERT IMPACT FUND INC,2024-11-19,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,70074.0,NS,USD,679717.8,0.427278541683,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,CAPITAL WORLD GROWTH & INCOME FUND,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,CG Symbol,WOLF,766688.0,NS,USD,7475208.0,0.0058817609,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,COLLEGE RETIREMENT EQUITIES FUND,2024-11-26,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,,,62345.0,NS,USD,604746.5,0.002352792867,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,43021.0
NPORT-P,COLLEGE RETIREMENT EQUITIES FUND,2024-11-26,Wolfspeed Inc,549300OGU88P3AW3TO93,"Wolfspeed, Inc",977852102,,,84747.0,NS,USD,822045.9,0.000630421141,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,83899.0
NPORT-P,COLUMBIA FUNDS SERIES TRUST,2024-10-25,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,Internal Id,977852102,117057.0,NS,USD,1141305.75,0.0428884018,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,DBX ETF TRUST,2024-10-28,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,371.0,NS,USD,3617.25,0.059172842138,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,DELAWARE GROUP EQUITY FUNDS V,2024-10-28,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AB8,SEDOL,BN4BB62,670000.0,PA,USD,280730.0,0.030941311282,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,DELAWARE VIP TRUST,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AB8,SEDOL,BN4BB62,29000.0,PA,USD,11542.0,0.028689786472,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,ELLSWORTH GROWTH & INCOME FUND LTD,2024-11-29,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,225447AD3,SEDOL,BMV7N71,1900000.0,PA,USD,1333800.0,0.956663820569,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"EMPOWER FUNDS, INC.",2024-11-25,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 1.875 12/01/29,977852AD4,,,1716000.0,NS,USD,638352.0,0.1004738883,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,"EMPOWER FUNDS, INC.",2024-11-25,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,,,111402.0,NS,USD,1080599.38,0.0904141913,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,115744.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AD4,,,324000.0,PA,USD,120528.0,0.257015151615,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AB8,,,130000.0,PA,USD,51090.0,0.108944843488,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",225447AD3,,,100000.0,PA,USD,69700.0,0.148628999631,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,76030.0,NS,USD,737491.0,0.112427753773,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,71395.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,10208.0,NS,USD,99017.6,0.002506824735,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,24367.0,NS,USD,236359.9,0.01127240929,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,22793.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,4319.0,NS,USD,41894.3,0.004727668082,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,25574.0,NS,USD,248067.8,0.013443486176,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,19832.0
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,12511.0,NS,USD,121356.7,0.007139370468,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,11816.0
NPORT-P,FIDELITY ADVISOR SERIES II,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,51247000.0,PA,USD,19063884.0,0.1346477379,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,759660.0,NS,USD,7406685.0,0.017680678896,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,751983.0
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,169273.0,NS,USD,1650411.75,0.002247010185,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,169200.0
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,226731.0,NS,USD,2210627.25,0.002240169759,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,226300.0
NPORT-P,FIDELITY COVINGTON TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,110000.0,PA,USD,41932.38,0.153605069819,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY FINANCIAL TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,31275000.0,PA,USD,11922136.65,0.677074200555,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY FINANCIAL TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.75% 05/01/2026,225447AD3,,,2078000.0,PA,USD,1494082.0,0.084850929444,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY INCOME FUND /MA/,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,1381000.0,PA,USD,526441.91,0.009707726999,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY INCOME FUND /MA/,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,9366000.0,PA,USD,3570351.14,0.009061387377,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,360805.0,NS,USD,3517848.75,0.00540778793,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,359700.0
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,67029.0,NS,USD,653532.75,0.003819926457,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,67000.0
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,133129.0,NS,USD,1298007.75,0.006313504845,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,133100.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,28000.0,PA,USD,10673.7,0.012976341121,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,12306000.0,PA,USD,4691089.16,0.086584419169,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.75% 05/01/2026,225447AD3,,,809000.0,PA,USD,581671.0,0.010736023973,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,5079000.0,PA,USD,1936132.12,0.009713753555,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,14000.0,PA,USD,5336.85,0.01367593086,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SALEM STREET TRUST,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,12739.0,NS,USD,123568.3,0.013459162682,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,12599.0
NPORT-P,FIDELITY SCHOOL STREET TRUST,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,13970000.0,PA,USD,5196840.0,0.184927315748,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIDELITY SELECT PORTFOLIOS,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,55350.0,NS,USD,539662.5,0.096888674508,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,55300.0
NPORT-P,FIDELITY SELECT PORTFOLIOS,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,418400.0,NS,USD,4079400.0,0.020691531799,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,418310.0
NPORT-P,FIDELITY SUMMER STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,9986.0,NS,USD,97363.5,0.277700827459,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIRST TRUST EXCHANGE-TRADED FUND,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,440585.0,NS,USD,4273674.5,0.632409650697,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIRST TRUST EXCHANGE-TRADED FUND II,2024-11-21,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,7519.0,NS,USD,72934.3,0.207553239691,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIRSTHAND FUNDS,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,10000.0,NS,USD,97000.0,0.928200277984,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FIRSTHAND FUNDS,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,170000.0,NS,USD,1649000.0,3.839917648469,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,FRANK FUNDS,2024-11-22,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,20000.0,NS,USD,194000.0,0.2,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Central Investment Portfolios LLC,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,2949000.0,PA,USD,1124168.86,0.081484251882,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,7000.0,PA,USD,2668.42,0.02243349626,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,15000.0,PA,USD,5718.05,0.023008927005,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,3035000.0,PA,USD,1156952.35,0.010098741561,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Multi-Strategy Credit Fund,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,113000.0,PA,USD,42036.0,0.105686004358,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Multi-Strategy Credit Fund,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 0.25% 02/15/2028,977852AB8,,,28000.0,PA,USD,11004.0,0.02766601941,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Rutland Square Trust II,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,,,753000.0,PA,USD,287046.17,0.021419372878,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Fidelity Rutland Square Trust II,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,4300.0,NS,USD,41925.0,5.4148306e-05,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Franklin BSP Private Credit Fund,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,225447AD3,,,1000000.0,PA,USD,705950.2,0.6351123197,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC,2024-11-29,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AD4,SEDOL,BS54RG7,2100000.0,PA,USD,791700.0,1.071114723884,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,GROWTH FUND OF AMERICA,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,CG Symbol,WOLF,7158990.0,NS,USD,69800152.5,0.0245009982,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,54512.0
NPORT-P,Goldman Sachs ETF Trust,2024-10-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,2556.0,NS,USD,24921.0,0.004846763571,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Goldman Sachs ETF Trust,2024-10-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,,,654.0,NS,USD,6376.5,0.050687341253,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,GuideStone Funds,2024-11-22,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 1.75 05/01/26,225447AD3,,,2273000.0,PA,USD,1595646.0,0.10479373,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,GuideStone Funds,2024-11-22,CFD_EQS FIN LEG WOLFSPEED,,CFD_EQS GOLDUS33 BMBVND9,977852102,NT_ID,9L2CSCU,-34132.0,NC,USD,-331080.4,-0.1257726324,,DE,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,GuideStone Funds,2024-11-22,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,,,737.0,NS,USD,7148.9,0.003785099,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,737.0
NPORT-P,HC CAPITAL TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,,,934.0,NS,USD,9059.8,0.000338430687,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,HUSSMAN INVESTMENT TRUST,2024-11-27,Wolfspeed Inc.,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,100000.0,NS,USD,970000.0,0.310982931614,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,HUSSMAN INVESTMENT TRUST,2024-11-27,Wolfspeed Inc.,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,5000.0,NS,USD,48500.0,0.176902785104,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,Invesco Exchange-Traded Fund Trust II,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,56480.0,NS,USD,550680.0,0.107682507669,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,60453.0
NPORT-P,Invesco Exchange-Traded Fund Trust II,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,15578.0,NS,USD,151885.5,0.024986748707,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,14963.0
NPORT-P,Invesco Exchange-Traded Fund Trust II,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,12106.0,NS,USD,118033.5,0.013419866384,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,12651.0
NPORT-P,Investment Managers Series Trust II,2024-11-27,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,SEDOL,BMBVND9,5552.0,NS,USD,53854.4,0.1061504507,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,J.P. Morgan Exchange-Traded Fund Trust,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,,,25831.0,NS,USD,250560.7,0.018039710214,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,25867.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,241750.0,NS,USD,2344975.0,0.0892420852,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,217575.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,2728.0,NS,USD,26461.6,0.0018228408,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,2728.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,7952.0,NS,USD,77134.4,0.0120452318,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AD4,INTERNAL,977852AD4,412000.0,PA,USD,151324.72,0.0095491779,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,419757.0,NS,USD,4071642.9,0.0588822582,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,345281.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,13353.0,NS,USD,129524.1,0.0024514421,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,13353.0
NPORT-P,JNL SERIES TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,INTERNAL,977852102,14039.0,NS,USD,136178.3,0.0321635093,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,14039.0
NPORT-P,JOHN HANCOCK INVESTMENT TRUST,2024-11-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK USD.00125,977852102,,,28774.0,NS,USD,279107.8,0.0279589172,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,27028.0
NPORT-P,JOHN HANCOCK VARIABLE INSURANCE TRUST,2024-11-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK USD.00125,977852102,,,189354.0,NS,USD,1836733.8,0.2818119697,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,Y,22502.0
NPORT-P,JOHN HANCOCK VARIABLE INSURANCE TRUST,2024-11-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC SR UNSECURED 02/28 0.25,977852AB8,,,978000.0,PA,USD,384354.0,0.0589718324,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JOHN HANCOCK VARIABLE INSURANCE TRUST,2024-11-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC SR UNSECURED 12/29 1.875,977852AD4,,,3436000.0,PA,USD,1278192.0,0.1961143227,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JOHN HANCOCK VARIABLE INSURANCE TRUST,2024-11-26,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLFSPEED INC COMMON STOCK USD.00125,977852102,,,2162.0,NS,USD,20971.4,0.0020746665,Long,EC,,,,,1,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JPMorgan Trust I,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AD4,,,375000.0,PA,USD,142951.28,0.00405937954,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JPMorgan Trust I,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AB8,,,1485000.0,PA,USD,614790.0,0.017458157405,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JPMorgan Trust I,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AD4,,,275000.0,PA,USD,104830.94,0.009606698677,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
NPORT-P,JPMorgan Trust I,2024-10-28,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852AB8,,,449000.0,PA,USD,185886.0,0.017034577677,Long,DBT,,,,,2,,,,,,,,,,,,,,,,N,N,N,0.0
